[0.007s][info][class,load] opened: ./target/task3-0.0.1-SNAPSHOT.jar
[0.339s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000000ee source: __JVM_LookupDefineClass__
[0.339s][info][class,load] java.util.function.BiPredicate$$Lambda/0x8000000ef source: java.util.function.BiPredicate
[0.339s][info][class,load] java.lang.ProcessEnvironment$StringKeySet source: jrt:/java.base
[0.339s][info][class,load] java.lang.ProcessEnvironment$StringKeySet$1 source: jrt:/java.base
[0.339s][info][class,load] java.lang.StringLatin1$CharsSpliterator source: jrt:/java.base
[0.339s][info][class,load] java.util.stream.IntPipeline$Head source: jrt:/java.base
[0.339s][info][class,load] java.util.function.IntPredicate source: jrt:/java.base
[0.339s][info][class,load] java.util.stream.MatchOps$$Lambda/0x8000000f0 source: java.util.stream.MatchOps
[0.339s][info][class,load] java.util.stream.MatchOps$2MatchSink source: jrt:/java.base
[0.339s][info][class,load] java.beans.PropertyEditor source: jrt:/java.desktop
[0.339s][info][class,load] java.beans.PropertyEditorSupport source: jrt:/java.desktop
[0.339s][info][class,load] java.util.AbstractList$RandomAccessSpliterator source: jrt:/java.base
[0.340s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000000f1 source: __JVM_LookupDefineClass__
[0.340s][info][class,load] java.util.regex.Pattern$$Lambda/0x8000000f2 source: java.util.regex.Pattern
[0.340s][info][class,load] java.util.regex.CharPredicates$$Lambda/0x8000000f3 source: java.util.regex.CharPredicates
[0.340s][info][class,load] java.util.regex.Pattern$Neg source: jrt:/java.base
[0.340s][info][class,load] java.util.stream.AbstractPipeline$$Lambda/0x8000000f4 source: java.util.stream.AbstractPipeline
[0.340s][info][class,load] java.util.stream.StreamSpliterators$AbstractWrappingSpliterator source: jrt:/java.base
[0.340s][info][class,load] java.util.stream.StreamSpliterators$WrappingSpliterator source: jrt:/java.base
[0.340s][info][class,load] java.util.stream.StreamSpliterators source: jrt:/java.base
[0.341s][info][class,load] java.util.stream.StreamSpliterators$WrappingSpliterator$$Lambda/0x8000000f5 source: java.util.stream.StreamSpliterators
[0.341s][info][class,load] java.util.stream.StreamSpliterators$WrappingSpliterator$$Lambda/0x8000000f6 source: java.util.stream.StreamSpliterators
[0.341s][info][class,load] java.io.LineNumberReader source: jrt:/java.base
[0.341s][info][class,load] sun.nio.cs.ISO_8859_1$Decoder source: jrt:/java.base
[0.341s][info][class,load] java.lang.reflect.Executable$ParameterData source: jrt:/java.base
[0.341s][info][class,load] sun.reflect.generics.scope.ConstructorScope source: jrt:/java.base
[0.341s][info][class,load] java.lang.reflect.Proxy$$Lambda/0x8000000f7 source: java.lang.reflect.Proxy
[0.341s][info][class,load] java.util.function.Predicate$$Lambda/0x8000000f8 source: java.util.function.Predicate
[0.341s][info][class,load] java.util.concurrent.ConcurrentLinkedDeque$AbstractItr source: jrt:/java.base
[0.341s][info][class,load] java.util.concurrent.ConcurrentLinkedDeque$Itr source: jrt:/java.base
[0.341s][info][class,load] org.xml.sax.InputSource source: jrt:/java.xml
[0.341s][info][class,load] java.nio.file.FileSystemNotFoundException source: jrt:/java.base
[0.341s][info][class,load] java.util.regex.Pattern$StartS source: jrt:/java.base
[0.341s][info][class,load] java.util.AbstractMap$1 source: jrt:/java.base
[0.342s][info][class,load] java.util.stream.IntPipeline$10 source: jrt:/java.base
[0.342s][info][class,load] java.util.function.IntUnaryOperator source: jrt:/java.base
[0.342s][info][class,load] java.util.stream.IntPipeline$4 source: jrt:/java.base
[0.342s][info][class,load] java.util.stream.ForEachOps$ForEachOp$OfInt source: jrt:/java.base
[0.342s][info][class,load] java.util.stream.Sink$ChainedInt source: jrt:/java.base
[0.342s][info][class,load] java.util.stream.IntPipeline$4$1 source: jrt:/java.base
[0.342s][info][class,load] java.util.stream.IntPipeline$10$1 source: jrt:/java.base
[0.342s][info][class,load] java.util.RegularEnumSet$EnumSetIterator source: jrt:/java.base
[0.342s][info][class,load] java.io.UnsupportedEncodingException source: jrt:/java.base
[0.342s][info][class,load] java.nio.charset.CharacterCodingException source: jrt:/java.base
[0.342s][info][class,load] java.lang.ProcessHandle source: jrt:/java.base
[0.342s][info][class,load] java.lang.ProcessHandleImpl source: jrt:/java.base
[0.342s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000000f9 source: __JVM_LookupDefineClass__
[0.342s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000000fa source: __JVM_LookupDefineClass__
[0.343s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000000fb source: __JVM_LookupDefineClass__
[0.343s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000000fc source: __JVM_LookupDefineClass__
[0.343s][info][class,load] java.lang.ProcessHandleImpl$$Lambda/0x8000000fd source: java.lang.ProcessHandleImpl
[0.343s][info][class,load] java.lang.ProcessHandleImpl$$Lambda/0x8000000fe source: java.lang.ProcessHandleImpl
[0.344s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x8000000ff source: __JVM_LookupDefineClass__
[0.344s][info][class,load] java.util.concurrent.Executors source: jrt:/java.base
[0.344s][info][class,load] java.lang.Thread$Builder source: jrt:/java.base
[0.344s][info][class,load] java.lang.Thread$Builder$OfPlatform source: jrt:/java.base
[0.344s][info][class,load] java.lang.Thread$Builder$OfVirtual source: jrt:/java.base
[0.344s][info][class,load] java.lang.ThreadBuilders$BaseThreadBuilder source: jrt:/java.base
[0.344s][info][class,load] java.lang.ThreadBuilders$VirtualThreadBuilder source: jrt:/java.base
[0.344s][info][class,load] java.lang.ThreadBuilders source: jrt:/java.base
[0.344s][info][class,load] java.util.concurrent.Executors$DefaultThreadFactory source: jrt:/java.base
[0.344s][info][class,load] java.util.Stack source: jrt:/java.base
[0.344s][info][class,load] java.util.Vector$Itr source: jrt:/java.base
[0.344s][info][class,load] java.util.regex.PatternSyntaxException source: jrt:/java.base
[0.344s][info][class,load] javax.xml.stream.XMLStreamException source: jrt:/java.xml
[0.344s][info][class,load] java.io.ObjectStreamException source: jrt:/java.base
[0.344s][info][class,load] java.io.NotSerializableException source: jrt:/java.base
[0.344s][info][class,load] org.xml.sax.SAXException source: jrt:/java.xml
[0.344s][info][class,load] javax.xml.transform.Source source: jrt:/java.xml
[0.344s][info][class,load] java.util.regex.Pattern$BnM source: jrt:/java.base
[0.344s][info][class,load] java.util.ResourceBundle$Control source: jrt:/java.base
[0.344s][info][class,load] java.util.ResourceBundle source: jrt:/java.base
[0.344s][info][class,load] java.util.ResourceBundle$Control$CandidateListCache source: jrt:/java.base
[0.344s][info][class,load] java.lang.reflect.AnnotatedType source: jrt:/java.base
[0.344s][info][class,load] java.lang.StackTraceElement$HashedModules source: jrt:/java.base
[0.344s][info][class,load] java.time.Clock$SystemClock source: jrt:/java.base
[0.344s][info][class,load] java.time.format.DateTimePrintContext source: jrt:/java.base
[0.345s][info][class,load] java.time.temporal.TemporalQueries source: jrt:/java.base
[0.345s][info][class,load] java.time.temporal.TemporalQueries$1 source: jrt:/java.base
[0.345s][info][class,load] java.time.temporal.TemporalQueries$2 source: jrt:/java.base
[0.345s][info][class,load] java.time.temporal.TemporalQueries$3 source: jrt:/java.base
[0.345s][info][class,load] java.time.temporal.TemporalQueries$4 source: jrt:/java.base
[0.345s][info][class,load] java.time.temporal.TemporalQueries$5 source: jrt:/java.base
[0.345s][info][class,load] java.time.temporal.TemporalQueries$6 source: jrt:/java.base
[0.345s][info][class,load] java.time.temporal.TemporalQueries$7 source: jrt:/java.base
[0.345s][info][class,load] java.time.ZonedDateTime$1 source: jrt:/java.base
[0.345s][info][class,load] java.time.LocalDate$1 source: jrt:/java.base
[0.345s][info][class,load] java.time.format.DateTimeFormatterBuilder$2 source: jrt:/java.base
[0.345s][info][class,load] java.time.LocalTime$1 source: jrt:/java.base
[0.345s][info][class,load] org.xml.sax.EntityResolver source: jrt:/java.xml
[0.345s][info][class,load] java.util.concurrent.locks.ReentrantReadWriteLock$NonfairSync source: jrt:/java.base
[0.345s][info][class,load] org.xml.sax.ErrorHandler source: jrt:/java.xml
[0.345s][info][class,load] org.xml.sax.SAXParseException source: jrt:/java.xml
[0.345s][info][class,load] javax.xml.parsers.ParserConfigurationException source: jrt:/java.xml
[0.345s][info][class,load] java.lang.ThreadDeath source: jrt:/java.base
[0.345s][info][class,load] java.io.CharConversionException source: jrt:/java.base
[0.345s][info][class,load] sun.reflect.annotation.AnnotationParser$$Lambda/0x800000100 source: sun.reflect.annotation.AnnotationParser
[0.345s][info][class,load] sun.reflect.annotation.AnnotationParser$$Lambda/0x800000101 source: sun.reflect.annotation.AnnotationParser
[0.345s][info][class,load] java.lang.annotation.Repeatable source: jrt:/java.base
[0.345s][info][class,load] java.util.OptionalInt source: jrt:/java.base
[0.345s][info][class,load] java.util.OptionalDouble source: jrt:/java.base
[0.345s][info][class,load] java.util.OptionalLong source: jrt:/java.base
[0.346s][info][class,load] java.lang.reflect.MalformedParameterizedTypeException source: jrt:/java.base
[0.346s][info][class,load] java.time.chrono.ChronoLocalDateImpl source: jrt:/java.base
[0.346s][info][class,load] java.time.chrono.HijrahDate source: jrt:/java.base
[0.346s][info][class,load] java.time.chrono.JapaneseDate source: jrt:/java.base
[0.346s][info][class,load] java.time.chrono.MinguoDate source: jrt:/java.base
[0.346s][info][class,load] java.time.chrono.ThaiBuddhistDate source: jrt:/java.base
[0.346s][info][class,load] sun.reflect.generics.tree.BooleanSignature source: jrt:/java.base
[0.346s][info][class,load] sun.reflect.generics.tree.DoubleSignature source: jrt:/java.base
[0.346s][info][class,load] sun.reflect.generics.tree.FloatSignature source: jrt:/java.base
[0.346s][info][class,load] sun.reflect.generics.tree.IntSignature source: jrt:/java.base
[0.346s][info][class,load] sun.reflect.generics.tree.ShortSignature source: jrt:/java.base
[0.346s][info][class,load] java.util.concurrent.ExecutionException source: jrt:/java.base
[0.346s][info][class,load] java.beans.IntrospectionException source: jrt:/java.desktop
[0.346s][info][class,load] java.beans.FeatureDescriptor source: jrt:/java.desktop
[0.346s][info][class,load] java.beans.PropertyDescriptor source: jrt:/java.desktop
[0.346s][info][class,load] java.beans.BeanInfo source: jrt:/java.desktop
[0.346s][info][class,load] java.beans.MethodRef source: jrt:/java.desktop
[0.346s][info][class,load] java.beans.SimpleBeanInfo source: jrt:/java.desktop
[0.346s][info][class,load] java.lang.invoke.DirectMethodHandle$Special source: jrt:/java.base
[0.346s][info][class,load] com.sun.beans.TypeResolver source: jrt:/java.desktop
[0.346s][info][class,load] com.sun.beans.WeakCache source: jrt:/java.desktop
[0.346s][info][class,load] com.sun.beans.WildcardTypeImpl source: jrt:/java.desktop
[0.346s][info][class,load] java.util.AbstractList$ListItr source: jrt:/java.base
[0.347s][info][class,load] jdk.internal.loader.BootLoader$PackageHelper source: jrt:/java.base
[0.347s][info][class,load] jdk.internal.loader.BootLoader$PackageHelper$$Lambda/0x800000102 source: jdk.internal.loader.BootLoader
[0.347s][info][class,load] java.lang.ClassLoader$$Lambda/0x800000103 source: java.lang.ClassLoader
[0.347s][info][class,load] java.util.stream.Collectors$$Lambda/0x800000104 source: java.util.stream.Collectors
[0.348s][info][class,load] java.util.stream.Collectors$$Lambda/0x800000105 source: java.util.stream.Collectors
[0.348s][info][class,load] java.util.stream.Collectors$$Lambda/0x800000106 source: java.util.stream.Collectors
[0.348s][info][class,load] sun.reflect.annotation.TypeAnnotation$TypeAnnotationTarget source: jrt:/java.base
[0.348s][info][class,load] sun.reflect.annotation.TypeAnnotationParser source: jrt:/java.base
[0.348s][info][class,load] sun.reflect.annotation.TypeAnnotation source: jrt:/java.base
[0.348s][info][class,load] sun.reflect.annotation.TypeAnnotation$LocationInfo source: jrt:/java.base
[0.348s][info][class,load] sun.reflect.annotation.TypeAnnotation$LocationInfo$Location source: jrt:/java.base
[0.348s][info][class,load] sun.reflect.annotation.AnnotatedTypeFactory source: jrt:/java.base
[0.348s][info][class,load] sun.reflect.annotation.AnnotatedTypeFactory$AnnotatedTypeBaseImpl source: jrt:/java.base
[0.348s][info][class,load] java.lang.reflect.AnnotatedParameterizedType source: jrt:/java.base
[0.348s][info][class,load] java.lang.reflect.AnnotatedArrayType source: jrt:/java.base
[0.348s][info][class,load] java.util.Collections$ReverseComparator source: jrt:/java.base
[0.348s][info][class,load] java.util.Comparators$NaturalOrderComparator source: jrt:/java.base
[0.348s][info][class,load] java.util.Collections$ReverseComparator2 source: jrt:/java.base
[0.348s][info][class,load] java.util.stream.SortedOps source: jrt:/java.base
[0.349s][info][class,load] java.util.stream.SortedOps$OfRef source: jrt:/java.base
[0.349s][info][class,load] java.util.stream.SortedOps$AbstractRefSortingSink source: jrt:/java.base
[0.349s][info][class,load] java.util.stream.SortedOps$RefSortingSink source: jrt:/java.base
[0.349s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x800000107 source: __JVM_LookupDefineClass__
[0.349s][info][class,load] java.util.stream.SortedOps$RefSortingSink$$Lambda/0x800000108 source: java.util.stream.SortedOps
[0.349s][info][class,load] jdk.internal.vm.annotation.IntrinsicCandidate source: jrt:/java.base
[0.349s][info][class,load] sun.reflect.annotation.AnnotatedTypeFactory$AnnotatedParameterizedTypeImpl source: jrt:/java.base
[0.349s][info][class,load] java.lang.reflect.AnnotatedWildcardType source: jrt:/java.base
[0.349s][info][class,load] sun.reflect.annotation.AnnotatedTypeFactory$AnnotatedWildcardTypeImpl source: jrt:/java.base
[0.349s][info][class,load] org.springframework.boot.loader.jar.NestedJarFile$JarEntriesEnumeration source: file:/Users/hellomoto/IdeaProjects/Java-Advanced-homework/matveev/task3/target/task3-0.0.1-SNAPSHOT.jar
[0.349s][info][class,load] java.util.regex.Pattern$Loop source: jrt:/java.base
[0.349s][info][class,load] java.util.regex.Pattern$LazyLoop source: jrt:/java.base
[0.350s][info][class,load] java.util.regex.Pattern$Prolog source: jrt:/java.base
[0.350s][info][class,load] java.util.regex.Pattern$$Lambda/0x800000109 source: java.util.regex.Pattern
[0.350s][info][class,load] javax.xml.transform.Result source: jrt:/java.xml
[0.350s][info][class,load] sun.invoke.util.VerifyAccess$1 source: jrt:/java.base
[0.350s][info][class,load] javax.xml.transform.TransformerFactory source: jrt:/java.xml
[0.350s][info][class,load] javax.xml.transform.FactoryFinder source: jrt:/java.xml
[0.350s][info][class,load] jdk.xml.internal.SecuritySupport source: jrt:/java.xml
[0.350s][info][class,load] jdk.xml.internal.SecuritySupport$$Lambda/0x80000010a source: jdk.xml.internal.SecuritySupport
[0.350s][info][class,load] javax.xml.transform.FactoryFinder$$Lambda/0x80000010b source: javax.xml.transform.FactoryFinder
[0.350s][info][class,load] jdk.xml.internal.SecuritySupport$$Lambda/0x80000010c source: jdk.xml.internal.SecuritySupport
[0.351s][info][class,load] jdk.xml.internal.SecuritySupport$$Lambda/0x80000010d source: jdk.xml.internal.SecuritySupport
[0.351s][info][class,load] javax.xml.transform.FactoryFinder$1 source: jrt:/java.xml
[0.351s][info][class,load] javax.xml.transform.FactoryFinder$$Lambda/0x80000010e source: javax.xml.transform.FactoryFinder
[0.351s][info][class,load] jdk.xml.internal.SecuritySupport$$Lambda/0x80000010f source: jdk.xml.internal.SecuritySupport
[0.351s][info][class,load] com.sun.org.apache.xalan.internal.xsltc.compiler.SourceLoader source: jrt:/java.xml
[0.351s][info][class,load] javax.xml.transform.sax.SAXTransformerFactory source: jrt:/java.xml
[0.351s][info][class,load] com.sun.org.apache.xalan.internal.xsltc.trax.TransformerFactoryImpl source: jrt:/java.xml
